r,l,t
-33.92888,1000,3605.195787
-8.254306,1000,3611.456175
-20.706102,1000,3620.716034
-4.731506,1000,3629.015553
-0.369221,1000,3637.93852
-23.627772,1000,3645.335799
-43.384272,1000,3653.755397
-11.398673,1000,3660.327924
-23.236226,1000,3666.416812
-33.393732,1000,3675.899981
-65.629483,1000,3685.026978
-43.403774,1000,3692.596188
-36.630812,1000,3698.695527
-119.410697,1000,3706.361004
-97.752183,1000,3712.028901
-119.678835,1000,3717.93615
-45.783951,1000,3725.756669
-45.248616,1000,3734.50877
-13.672884,1000,3742.945953
-16.809043,1000,3748.64855
-33.330468,1000,3755.166764
-69.59756,1000,3761.615987
-77.131493,1000,3767.049251
-79.81934,1000,3775.493599
-58.852824,1000,3782.078445
-89.251785,1000,3789.976926
-66.898958,1000,3795.008139
-42.642966,1000,3800.24947
-82.057905,1000,3806.027854
-27.326405,1000,3814.27412
-14.092034,1000,3819.967245
-27.188603,1000,3829.22779
2.390696,1000,3834.547768
-21.747926,1000,3840.225794
-59.488637,1000,3846.62109
-11.139984,1000,3851.639533
-32.013549,1000,3859.161473
-50.413335,1000,3866.618566
-25.793222,1000,3874.062935
22.567406,1000,3881.586999
32.834426,1000,3886.513637
-1.408332,1000,3892.768889
-19.85162,1000,3900.613832
183.226149,953,3907.081752
148.304301,903,3912.870042
133.139759,879,3919.241503
127.4719,896,3926.676606
174.635192,857,3932.987949
54.52599,1000,3941.586501
75.826049,960,3949.048857
-35.90327,1000,3958.069197
18.271889,1000,3965.221763
-27.192245,1000,3973.051231
-49.927429,1000,3980.274365
-71.567542,1000,3988.987725
-36.156704,1000,3997.356531
-35.496728,1000,4003.744446
45.888362,1000,4009.972188
-23.46605,1000,4017.072712
20.939018,1000,4022.45907
17.371156,1000,4029.41742
179.87872,794,4035.213215
175.098574,871,4042.978046
22.698828,1000,4050.005074
-53.997033,1000,4058.699034
-15.820308,1000,4066.304839
-68.449891,1000,4075.261804
5.430422,1000,4080.478592
-42.483271,567,4083.543284
79.66494,934,4089.368927
1.574481,1000,4097.164702
203.643214,541,4099.693856
175.464966,989,4107.033637
-144.068982,638,4111.119701
-26.796341,323,4112.599108
-67.840081,1000,4120.923558
-3.299115,363,4122.517704
-15.249553,443,4124.502337
-41.21735,478,4126.997529
-114.439981,943,4133.694709
-47.096411,541,4136.394898
-55.158024,1000,4145.201041
-29.891265,1000,4154.056604
-110.693595,1000,4161.169309
-66.983503,1000,4167.981592
35.072964,1000,4174.27417
53.071957,1000,4182.641054
151.791672,677,4186.911082
178.106378,552,4189.941801
207.908219,693,4193.431695
224.615241,520,4195.672642
176.389221,645,4199.80321
117.213061,871,4206.835846
173.69584,677,4211.067801
136.40957,658,4215.033988
154.793701,611,4218.781818
158.318116,489,4220.927888
171.55992,763,4225.606252
-68.410505,394,4227.472903
180.944399,423,4229.32569
208.530665,569,4231.916603
129.243315,651,4234.974343
156.076848,475,4237.263617
198.185886,459,4239.649123
164.011555,536,4242.291061
204.485707,364,4243.672097
194.160892,391,4245.50803
133.961847,869,4250.069391
154.984623,442,4252.485395
159.653111,752,4256.577642
201.498849,519,4258.961265
-65.560364,468,4261.013708
-42.621582,404,4262.774739
-85.498407,375,4264.480603
-49.857708,542,4267.189406
-47.834089,440,4269.179163
-19.958644,167,4269.767577
221.239972,618,4273.314156
-69.765533,587,4276.321894
155.565488,478,4278.481025
6.214768,198,4279.166901
161.32496,550,4281.681424
-20.832843,275,4282.819904
173.84694,431,4284.923252
194.148273,851,4289.425504
131.424114,683,4293.847046
233.340556,367,4295.451236
217.61393,649,4299.580426
200.093338,452,4301.554171
18.289121,219,4302.400364
223.979554,624,4305.885843
190.577725,473,4308.327672
198.176627,462,4310.565372
182.131124,834,4316.586348
-26.849956,518,4318.846912
169.53052,871,4326.144038
-23.507516,1000,4334.860048
-50.279154,1000,4342.027922
-24.906301,1000,4351.2165
-22.358363,1000,4358.659623
-42.87556,1000,4364.472217
-18.945895,1000,4372.368294
-38.462326,1000,4379.821488
-9.143088,1000,4387.19275
-37.225098,1000,4393.182492
-70.337309,1000,4401.281011
-20.130536,1000,4406.481848
25.062453,1000,4411.111579
-60.414861,136,4411.58692
13.114421,1000,4417.025275
-130.192113,134,4417.513948
-10.819263,1000,4423.148211
-5.922902,1000,4431.063588
119.404142,985,4438.106111
145.432946,903,4444.50348
189.405426,745,4449.224254
7.071668,109,4449.601729
212.820345,574,4452.405586
9.200134,1000,4457.661667
186.822905,582,4460.486689
22.975548,1000,4465.60618
135.559697,537,4468.670106
-235.069181,739,4472.522351
-196.552077,760,4476.927324
130.771834,802,4481.4001
185.867001,546,4484.336421
-35.948606,280,4485.393585
219.953134,411,4487.410778
246.70239,300,4488.61458
51.028632,1000,4493.61175
201.134854,600,4496.630967
253.122228,396,4498.112729
-71.888728,412,4500.072678
198.601697,523,4502.405743
155.288773,809,4507.059237
190.324625,552,4509.899754
190.549318,452,4512.024133
234.259045,562,4514.602115
189.763602,486,4516.926839
-323.904081,134,4517.403547
201.778098,692,4521.131831
230.078589,653,4524.558236
259.993626,394,4526.248826
240.298996,539,4528.558585
210.170876,538,4531.073955
218.383867,517,4533.741556
213.396501,481,4536.163591
172.007126,342,4537.653178
198.401822,543,4540.123599
217.562042,632,4543.209243
-162.780745,548,4545.397016
209.838224,483,4547.603114
203.150894,783,4551.842294
224.254718,390,4553.469033
257.877662,511,4555.878631
207.25004,522,4558.161947
-48.007366,88,4558.471978
184.33979,469,4560.509402
198.345568,741,4564.314701
214.849733,680,4567.356812
205.016195,652,4570.991909
-130.900366,87,4571.298668
206.0284,660,4574.521303
-169.33894,105,4574.880229
236.59713,505,4577.138773
59.122136,1000,4582.571112
171.733627,236,4583.465134
141.208339,703,4587.322765
182.091169,464,4589.641247
-147.794082,124,4590.085109
-26.085833,368,4591.569261
159.170946,442,4593.472685
190.6714,665,4597.15452
167.931609,752,4600.592368
230.219817,424,4602.376695
4.530013,1000,4608.001231
187.650175,776,4611.339082
171.109372,591,4614.175296
214.949384,494,4616.3555
129.819089,864,4622.316349
138.289721,785,4626.269371
143.476774,735,4631.237351
168.675833,785,4635.612732
-231.912698,127,4636.080769
232.89145,568,4639.125419
0.731261,1000,4645.243524
-27.053128,1000,4651.069208
-11.774599,1000,4659.834293
198.031748,826,4664.523731
184.079454,598,4667.753145
156.02022,921,4672.783598
140.853757,928,4680.246561
13.344771,1000,4687.272938
-25.234949,1000,4694.035356
-13.961929,1000,4703.42142
-11.518255,1000,4710.543643
-18.039252,1000,4717.140033
-10.784003,1000,4724.267076
162.000816,704,4728.907614
169.028816,720,4733.054737
165.974037,696,4736.775939
160.857298,926,4744.829079
-42.098106,408,4746.377198
155.079698,994,4751.718445
157.262595,904,4757.50413
223.710251,614,4761.051711
194.464405,705,4765.347498
207.731215,559,4768.128794
189.349595,562,4771.35121
197.676767,630,4775.217404
217.974675,447,4777.476727
170.003116,772,4782.973132
195.609587,676,4787.099636
93.870055,1000,4792.539673
202.38612,692,4797.059105
236.752667,455,4799.069301
179.087196,896,4805.097648
159.278489,919,4812.230935
150.194865,840,4816.706543
211.771108,790,4822.546266
148.525353,786,4827.625869
225.081756,535,4830.396015
238.300849,517,4833.136987
222.332883,677,4837.091825
221.895075,686,4841.31947
189.653296,714,4845.05356
260.400163,463,4847.293557
227.585319,549,4850.026544
206.449084,515,4853.074571
216.336619,434,4855.344303
216.063224,377,4857.073664
254.356261,432,4859.029667
257.872748,517,4861.49941
197.619786,512,4864.413392
239.103374,371,4866.073818
234.811212,319,4867.401902
266.024416,378,4869.109591
270.592668,365,4870.804093
259.897046,306,4872.108768
230.190152,327,4873.573794
246.355281,383,4875.23509
236.055492,463,4877.56843
-46.060279,227,4878.38051
280.317756,374,4879.976957
-11.475431,331,4881.253931
263.233064,278,4882.280608
-6.084425,298,4883.389067
259.827659,443,4885.173784
242.599577,398,4887.103664
276.876936,308,4888.251356
262.671856,242,4889.138817
-17.062257,116,4889.53721
248.726839,587,4892.568251
255.93274,272,4893.64292
268.367624,221,4894.412064
-14.310716,180,4895.016276
263.756833,351,4896.519693
203.270419,600,4899.740064
5.180452,241,4900.608187
237.320274,420,4902.744142
234.94494,555,4905.594573
246.365645,376,4907.349127
-23.385426,328,4908.603875
-75.303817,326,4909.960751
193.648317,457,4911.967295
217.975385,655,4915.722221
-35.772283,328,4917.098058
260.765629,339,4918.5379
277.864243,461,4920.387806
204.762977,522,4922.964127
31.754068,232,4923.827637
276.237687,376,4925.502072
212.047226,558,4928.568486
204.933933,405,4930.583265
187.749098,474,4933.341283
268.873123,322,4934.692149
213.656871,432,4936.857088
-6.996923,375,4938.675065
144.492706,544,4941.296811
159.254081,523,4943.631494
139.941281,790,4947.903527
-39.852573,1000,4955.780762
-73.103386,1000,4961.920429
-51.745669,298,4963.165358
185.878551,601,4966.02994
-42.535436,351,4967.578036
191.814066,351,4969.333168
255.340612,395,4971.159137
269.491265,259,4972.136499
262.181148,257,4973.203268
243.781332,294,4974.49206
259.948905,344,4976.11985
259.477072,587,4978.891761
265.240056,245,4979.819583
212.122939,334,4981.164684
33.476458,126,4981.626954
261.906231,189,4982.274558
37.406453,105,4982.626146
265.333854,261,4983.598587
266.23032,342,4984.990365
253.948296,479,4987.38466
33.756569,131,4987.855672
31.215952,153,4988.408808
270.724889,391,4990.004483
248.079547,347,4991.568991
209.975453,454,4993.697594
246.162998,327,4995.11477
286.923573,241,4996.007365
239.036672,296,4997.255157
257.269034,283,4998.374202
264.793578,280,4999.44655
207.657295,365,5001.063303
234.888945,441,5003.01437
273.911603,307,5004.325485
26.718335,403,5005.857721
250.524608,318,5007.268353
133.595589,1000,5012.367733
259.329519,278,5013.464133
280.568447,525,5015.773144
244.099683,484,5017.804553
259.925885,364,5019.42385
223.078017,332,5020.901721
248.140739,352,5022.461307
29.144299,1000,5027.273098
-57.626514,1000,5032.399751
233.016188,434,5034.361858
264.547873,346,5035.89867
-55.566927,1000,5041.052485
267.405441,321,5042.367358
282.778524,288,5043.485178
272.342414,421,5045.155022
-20.919874,1000,5051.205204
258.051637,415,5053.071034
151.9154,550,5056.434175
219.232948,370,5058.20074
260.222548,310,5059.506079
163.593494,910,5064.934852
276.956943,452,5066.953846
196.510405,555,5069.696908
195.865135,595,5073.259728
178.999527,760,5078.621067
269.851792,393,5080.27587
279.071828,334,5081.670544
222.89426,457,5084.149797
249.840405,425,5086.138688
255.039724,351,5087.866761
219.667708,430,5090.012107
232.245281,372,5091.634552
258.055519,468,5094.012769
257.076737,344,5095.403358
-30.803747,460,5097.457182
239.383482,429,5099.273832
259.243262,368,5100.908645
250.444363,496,5103.219192
219.354951,363,5104.933002
189.689712,554,5107.751619
194.489034,770,5111.154972
188.142543,421,5113.268238
229.783837,420,5115.18072
243.141716,361,5116.721182
196.078309,503,5119.658747
124.381614,867,5125.944651
-124.662166,922,5130.792638
-128.052693,886,5136.249745
258.217644,381,5137.792068
193.204716,496,5140.145087
268.782367,551,5142.916631
265.117475,328,5144.259412
263.475562,371,5145.918849
151.516977,840,5152.644013
190.671226,589,5155.800086
203.425095,684,5159.610917
23.771331,1000,5165.950464
-121.846564,1000,5171.251637
-58.073213,1000,5178.835477
-59.222627,553,5181.214783
-100.237723,1000,5186.895482
-66.730436,1000,5194.277783
-26.024241,1000,5200.227603
101.129028,989,5205.921879
-55.628045,1000,5210.974017
274.50233,419,5212.811077
-53.01476,1000,5218.92134
-71.658093,1000,5225.198045
-53.816163,1000,5230.523537
255.366259,371,5232.208572
0.94839,1000,5237.83181
152.159541,707,5241.858382
47.145926,1000,5248.750277
190.986174,644,5252.4881
202.779509,691,5255.801501
196.914257,789,5260.063472
193.581902,775,5265.531823
239.817643,414,5267.354707
153.877729,830,5273.737485
190.560747,579,5277.409854
231.838511,485,5279.925958
166.835047,608,5283.055879
206.827406,678,5287.560041
235.013189,543,5290.430501
252.442905,438,5292.543577
206.15344,680,5296.710618
194.522741,541,5299.423905
167.53249,669,5303.39165
168.122149,948,5311.650923
13.92193,1000,5319.15523
153.747606,726,5323.585141
153.347471,712,5328.364306
-19.417043,315,5329.697662
167.939655,699,5334.014956
254.482679,474,5336.036688
181.502859,975,5342.318672
8.209688,280,5343.369404
241.866582,304,5344.607713
212.055616,341,5346.097178
3.129803,240,5346.980242
211.556466,391,5348.620906
203.684299,582,5351.378749
185.652645,591,5354.435915
221.414996,561,5357.412941
142.055935,418,5359.455439
235.042912,310,5360.738618
180.590825,602,5363.467251
236.23104,524,5366.373306
186.495695,400,5368.220237
216.330335,432,5370.159846
201.707047,311,5371.400189
-79.149639,272,5372.478455
212.029182,403,5374.306822
267.319938,471,5376.545628
218.424237,283,5377.741261
219.233112,414,5379.670771
255.492517,449,5381.683194
10.776369,196,5382.414216
-33.376653,359,5383.914028
211.524739,646,5387.557399
227.492722,423,5389.70221
-58.566469,145,5390.200525
217.761945,313,5391.318981
201.545417,438,5393.531937
206.650463,214,5394.308517
249.831913,478,5396.46162
230.732579,354,5398.032201
197.701181,327,5399.374623
265.973399,415,5401.391543
185.229418,323,5402.713028
212.362149,448,5404.68805
180.189252,438,5406.847583
226.327536,472,5409.222473
-27.390507,216,5410.01916
167.66393,334,5411.443553
-29.893934,248,5412.40804
-16.547222,285,5413.510137
-16.185848,156,5414.056911
-5.134692,140,5414.530684
239.282949,501,5416.930647
276.808149,488,5418.957259
257.460599,368,5420.61182
-39.44291,276,5421.621101
248.833553,350,5423.133627
21.319079,136,5423.599031
199.523351,414,5425.584679
233.72344,439,5427.814564
258.76326,224,5428.596977
248.5431,408,5430.37534
151.617146,769,5434.874672
204.723075,303,5436.204304
244.580179,237,5437.107423
206.942637,351,5438.72015
153.532128,825,5445.071697
215.647179,474,5447.3642
-112.2028,259,5448.266834
-163.969413,245,5449.111955
-22.161164,173,5449.70588
-1.818221,268,5450.715006
218.712278,194,5451.421819
217.161313,396,5453.321567
217.39128,363,5454.932534
212.84479,511,5457.697586
2.949829,125,5458.104528
1.015771,132,5458.555774
-25.934127,246,5459.443827
223.500942,279,5460.562768
26.69623,116,5460.971582
-48.364407,194,5461.697018
243.724088,592,5464.872831
215.252795,637,5467.98229
200.063265,855,5472.553975
229.134073,498,5475.301463
236.512326,315,5476.539613
124.247351,861,5482.633874
2.772035,1000,5489.988639
-60.100647,1000,5494.7369
-79.406609,1000,5501.543159
-3.747423,1000,5509.217751
-172.221173,1000,5516.605985
-265.867555,1000,5522.672725
-366.948264,760,5526.691803
-3.456261,1000,5533.278536
-344.595656,949,5538.809496
169.317429,591,5541.227842
-316.83961,534,5543.703185
-340.594485,731,5547.330382
171.010692,477,5549.120152
-282.030138,893,5554.728761
-181.985683,307,5555.935083
-230.884874,686,5559.297791
168.082584,484,5561.629559
177.10138,835,5567.915371
-162.300395,1000,5575.154071
-169.44723,502,5577.356684
-145.476686,586,5579.798924
32.480132,1000,5586.886815
-209.787551,910,5592.244704
205.560563,402,5593.806837
-37.588038,1000,5600.28147
-68.133717,1000,5604.889921
207.100974,376,5606.406471
-34.007185,1000,5612.26935
-31.626382,130,5612.729187
-25.890238,1000,5618.125213
188.018063,825,5622.506735
207.222945,705,5626.127609
256.284781,596,5629.076294
-197.551004,952,5635.348577
-5.493767,193,5636.051187
-199.020779,966,5640.634653
196.225257,275,5641.694713
-203.541581,757,5645.943232
-13.349887,302,5647.115453
-114.869539,1000,5654.723169
-144.92006,444,5656.834012
-107.873159,1000,5663.640437
-99.741254,201,5664.388329
-202.176978,716,5669.074303
187.850876,421,5671.039984
-168.447695,308,5672.240655
-165.909339,359,5673.739997
-135.463937,264,5674.720502
-124.215253,164,5675.28572
-173.468753,322,5676.541551
-130.858342,204,5677.300861
-123.055734,255,5678.225549
-38.200042,324,5679.441816
-121.313716,177,5680.032617
-154.861653,205,5680.767229
-188.060555,394,5682.436853
-172.726307,331,5683.728217
-143.156314,216,5684.534655
-109.585013,172,5685.157753
-183.519666,717,5689.477074
-169.819464,472,5691.577133
-147.297727,557,5694.652024
-112.414901,255,5695.590399
-165.627741,541,5698.28777
171.359605,369,5699.748156
-158.247052,333,5701.085678
-155.367388,357,5702.484269
195.653667,664,5705.940269
-205.700417,797,5710.166501
232.011262,512,5712.315369
-171.308486,707,5716.470284
136.352386,591,5719.563579
-81.726566,406,5721.454467
-203.094843,817,5725.712638
-12.762045,255,5726.642188
-128.987113,468,5728.631078
124.832443,627,5731.600004
205.573593,299,5732.736931
-159.992619,593,5735.315667
202.025391,528,5737.869382
173.365581,605,5740.910317
141.236214,735,5745.16298
-155.968598,806,5749.685814
-59.9461,1000,5755.747417
183.273816,509,5758.18856
-66.445354,1000,5763.360555
-135.680022,911,5768.395777
218.474808,488,5770.778515
217.510924,509,5773.265727
-33.902875,225,5774.066692
-63.138017,366,5775.546158
171.209599,400,5777.167815
175.418603,520,5779.713414
82.624515,726,5783.299684
150.670826,715,5787.504829
205.483663,730,5791.574171
8.374105,1000,5797.767921
15.198524,1000,5803.499661
-17.649405,1000,5809.951287
-12.489949,1000,5814.600527
-109.136202,1000,5820.708693
-40.599309,1000,5825.091865
-46.078987,1000,5832.491969
13.235667,1000,5838.426445
-37.91677,1000,5845.352907
-74.873134,1000,5850.309247
-140.176793,1000,5856.40245
-102.235956,1000,5861.026228
-97.633756,1000,5866.064355
-34.294308,1000,5871.046957
